periodicity,periodicity_label.value,seasonadj,seasonadj_label.value,geo_level,geo_level_label.value,geography,geography_label.value,ind_level,industry,industry_label.value,ownercode,ownercode_label.value,sex,sex_label.value,agegrp,agegrp_label.value,race,race_label.value,ethnicity,ethnicity_label.value,education,education_label.value,firmage,firmage_label.value,firmsize,firmsize_label.value,year,quarter,EmpS,sEmpS
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5419,"Other Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2019,4,221,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5419,"Other Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2019,4,751,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5419,"Other Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2019,4,26,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,7111,Performing Arts Companies,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2019,4,1163,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,7111,Performing Arts Companies,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2019,4,67,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,7111,Performing Arts Companies,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2019,4,898,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,7111,Performing Arts Companies,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2019,4,51,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,7111,Performing Arts Companies,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2019,4,168,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,7111,Performing Arts Companies,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2019,4,7,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,7115,"Independent Artists, Writers, and Performers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2019,4,256,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,7115,"Independent Artists, Writers, and Performers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2019,4,6,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,7115,"Independent Artists, Writers, and Performers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2019,4,212,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,7115,"Independent Artists, Writers, and Performers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2019,4,3,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,7115,"Independent Artists, Writers, and Performers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2019,4,34,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,7115,"Independent Artists, Writers, and Performers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2019,4,,5
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",A,0,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2019,4,1043508,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",A,0,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2019,4,65664,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",A,0,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2019,4,660313,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",A,0,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2019,4,51164,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",A,0,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2019,4,289034,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",A,0,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2019,4,6803,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",A,0,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,955188,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",A,0,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,62188,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,4883,Support Activities for Water Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,3807,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,4883,Support Activities for Water Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,71,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,4883,Support Activities for Water Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,2047,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,4883,Support Activities for Water Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,39,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,4883,Support Activities for Water Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,1673,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,4883,Support Activities for Water Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,22,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,4931,Warehousing and Storage,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,18391,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,4931,Warehousing and Storage,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,1385,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,4931,Warehousing and Storage,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,7399,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,4931,Warehousing and Storage,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,1006,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,4931,Warehousing and Storage,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,9235,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,4931,Warehousing and Storage,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,210,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,468,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,16,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,354,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,13,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,91,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,,5
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,966,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,37,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,674,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,28,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,167,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,,5
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5415,Computer Systems Design and Related Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,36986,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5415,Computer Systems Design and Related Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,1637,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5415,Computer Systems Design and Related Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,24094,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5415,Computer Systems Design and Related Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,1221,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5415,Computer Systems Design and Related Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,6549,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5415,Computer Systems Design and Related Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,176,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5416,"Management, Scientific, and Technical Consulting Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,20279,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5416,"Management, Scientific, and Technical Consulting Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,985,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5416,"Management, Scientific, and Technical Consulting Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,13920,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5416,"Management, Scientific, and Technical Consulting Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,775,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5416,"Management, Scientific, and Technical Consulting Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,4110,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5416,"Management, Scientific, and Technical Consulting Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,98,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5417,Scientific Research and Development Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,14556,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5417,Scientific Research and Development Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,622,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5417,Scientific Research and Development Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,10681,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5417,Scientific Research and Development Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,497,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5417,Scientific Research and Development Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,1945,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5417,Scientific Research and Development Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,52,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5419,"Other Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,5934,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5419,"Other Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,277,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5419,"Other Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,4800,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5419,"Other Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,214,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5419,"Other Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,722,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,5419,"Other Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,32,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,7111,Performing Arts Companies,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,340,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,7111,Performing Arts Companies,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,15,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,7111,Performing Arts Companies,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,278,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,7111,Performing Arts Companies,A05,All Private,0,All Sexes,A00,All Ages (14-99),A1,White Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,11,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,7111,Performing Arts Companies,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,39,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,7111,Performing Arts Companies,A05,All Private,0,All Sexes,A00,All Ages (14-99),A2,Black or African American Alone,A2,Hispanic or Latino,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,,5
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",4,7115,"Independent Artists, Writers, and Performers",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2020,4,159,1
